,text,metadata
3021,"Avoiding tobacco (including secondhand smoke)
Avoiding excessive sun
Always wearing sunscreen
Researchers are working to learn more about DICER1 Syndrome. Anyone who has been diagnosed with it can take part in theInternational Pleuropulmonary Blastoma/DICER1 Syndrome Registry.
To enroll, just add your information to the registry. You can also find more information about ongoing DICER1 Syndrome research and other resources on the site.
—Reviewed: October 2021","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/dicer1-syndrome.html', 'retrieved_at': '2025-09-29T20:51:05.057889', 'title': 'DICER1 Syndrome - Together by St. Jude™', 'section': 'Is there a treatment for DICER1 syndrome?', 'super_section': None}"
3022,"Genetic counseling provides information to patients and families on how genes might affect your family and the risk of developing certain health conditions.
Genesare sections of DNA that are in every cell. Genes tell cells how to function, grow, and divide. They determine traits, such as hair and eye color.
Genetic counseling can help you understand:
How certain genes might increase the risk of certain diseases
Genetic testing and screening tests that are available
What test results mean for you, your child, and other family members
This information can help you make decisions about your child’s care and treatment.
Genetic counseling can help you understand inherited conditions so you can make informed health decisions.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'What is genetic counseling?', 'super_section': None}"
3023,"Agenetic counseloris a health care professional who has specialized training in medical genetics and counseling. They work closely with doctors and other members of your care team.
They can help you:
Understand family history and risk of inherited conditions: A genetic counselor will review your family’s medical history and talk with you about inherited conditions (passed down in families). They will ask you about diseases in family members and the ages when the problems developed. This helps the counselor know if there is more disease than normal in your family or if the disease happened at an earlier age than expected.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'How a genetic counselor can help', 'super_section': None}"
3024,"Plan for genetic testing: Your genetic counselor can help you plan for lab tests that can detect gene changes (mutations) that cause disease. This is known as genetic testing. Talk to your care team about:Which genetic tests they recommendWhat the tests results may or may not showHow to get testedHow you will be notified of the resultsWhat the next steps might be
Which genetic tests they recommend
What the tests results may or may not show
How to get tested
How you will be notified of the results
What the next steps might be
Use test results to develop a plan of care: When the test results are ready, your genetic counselor will explain the test results to you. They will let you know if other family members might have a greater risk of disease.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'How a genetic counselor can help', 'super_section': None}"
3025,"Your genetic counselor can also help you learn about related research studies and help you find medical specialists and services in your local area. Genetic counseling might include information about planning a family and options for prenatal genetic testing.
Counselors can also help families understand theGenetic Information Non-Discrimination Act. This is a federal law in the United States that protects people from discrimination based on their genetic information.
To find a genetic counselor, talk to your health care provider or visitPersonalized Care for Your Genetic Healthfrom the National Society of Genetic Counselors.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'How a genetic counselor can help', 'super_section': None}"
3026,"Genetic testing looks for gene changes (mutations) or differences in a person’s genes. Not all genetic changes are harmful. Some changes may have helpful effects on a person’s health. Others cause no noticeable effect or slight effects.
Some gene mutations result in a disorder or syndrome. This means that there is a higher-than-normal risk for disease.
Genetic testing can also show if family members have inherited the same mutation, even if they do not show signs of the disease.","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'Genetic testing', 'super_section': None}"
3027,Whitney Jones shares her family's genetic counseling and testing journey and its impact on their lives.,"{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'Knowledge Is Power', 'super_section': None}"
3028,"There are many kinds of genetic tests. Your health care provider will talk to you about genetic testing and get your consent to test. They will usually collect a small amount of blood or saliva (spit). Sometimes they collect a small tissue sample. Then they send the sample to a lab for testing.
The specific test will depend on the genetic condition and the type of gene change being examined.
Karyotype testA karyotype is a picture of the chromosomes in cells. Chromosomes are thread-like structures that hold the genes. This test can show:Large, missing pieces of chromosomesExtra pieces of chromosomesPieces of chromosomes that are out of their normal orderMissing or extra whole chromosomes","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'Types of genetic tests', 'super_section': None}"
3029,"A karyotype is a picture of the chromosomes in cells. Chromosomes are thread-like structures that hold the genes. This test can show:
Large, missing pieces of chromosomes
Extra pieces of chromosomes
Pieces of chromosomes that are out of their normal order
Missing or extra whole chromosomes
Fluorescence in situ hybridization test (FISH test)FISH testing uses colorful markers that light up brightly under a microscope (fluorescent probes). This helps doctors see specific areas of the chromosomes better. It does not examine all the chromosomes. This test can show:1 or more missing chromosomesExtra chromosomesChromosomes that are out of their normal order","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'Karyotype test', 'super_section': None}"
3030,"FISH testing uses colorful markers that light up brightly under a microscope (fluorescent probes). This helps doctors see specific areas of the chromosomes better. It does not examine all the chromosomes. This test can show:
1 or more missing chromosomes
Extra chromosomes
Chromosomes that are out of their normal order
SNP chromosome microarray testChanges in chromosomes may be so small that they cannot be seen by karyotype. A SNP chromosome microarray test finds very small changes in all the chromosomes. But this test does not show if chromosome pieces are out of order. This test can show:Missing or extra pieces of chromosomesWhether both copies of a chromosome pair were inherited only from 1 parent or both parents","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'Fluorescence in situ hybridization test (FISH test)', 'super_section': None}"
3031,"Changes in chromosomes may be so small that they cannot be seen by karyotype. A SNP chromosome microarray test finds very small changes in all the chromosomes. But this test does not show if chromosome pieces are out of order. This test can show:
Missing or extra pieces of chromosomes
Whether both copies of a chromosome pair were inherited only from 1 parent or both parents","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'SNP chromosome microarray test', 'super_section': None}"
3032,"Methylation analysis testPeople get 1 copy of each gene from their mother and 1 from their father. Usually, these genes both work the same way. Genes are “turned on” or “turned off,” depending on the type of cell they are in. This is done by a feature on the surface of the cell called a methyl group, which acts like a switch. This is called “methylation.” But for some genes, only 1 copy is turned on or off.Methylation testing checks to see if the process is working correctly on a specific gene or chromosome. This test can show:If specific areas of a certain chromosome have genes turned on or offIf copies or pieces of chromosomes were inherited from a single parent, rather than from each parent","{'source_url': 'https://together.stjude.org/en-us/medical-care/inherited-risk-genetic-testing/genetic-counselors.html', 'retrieved_at': '2025-09-29T20:51:05.336783', 'title': 'Genetic Counseling and Testing - Together by St. Jude™', 'section': 'SNP chromosome microarray test', 'super_section': None}"
