id,text,metadata
376,"Your child’s treatment depends on their infection and their individual needs. Your care team may reduce the doses of medicines that lower the immune response. This allows your child’s body to fight off the infection naturally.
Your provider may also prescribe a medicine to fight the virus. The only medicine that treats adenovirus is anantiviralmedicine calledcidofovir.
Antivirals can cause other health concerns like kidney problems. Your child will get medicine to protect their kidneys. The care team will also make sure your child gets enough liquids to prevent kidney problems. Your child may get fluids through anIV. The care team will watch for other infections that can happen.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Treatment of adenovirus infection after bone marrow transplant', 'super_section': None}"
377,"Successful treatment of adenovirus depends on many factors. Your child’s care team tests for adenovirus before, during, and after the transplant. This helps them catch the infection and treat it as soon as possible.
Adenovirus symptoms can range from mild to life threatening. The symptoms can also last for a few days or for several weeks.
Adenovirus infection that spreads to more than 1 part of the body is often harder to treat. Your care team works to treat the infection and to prevent transplant rejection or complications.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Prognosis for adenovirus infection after bone marrow transplant', 'super_section': None}"
378,Your child’s care team will tell you the treatment plan. They tell you how your child will receive treatment. Ask your care team how best to care for your child. They can answer any questions you have about your child’s treatment or how to find support.,"{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Support for patients with adenovirus infection after bone marrow transplant', 'super_section': None}"
379,"Is my child at risk for adenovirus infection?
What are the symptoms of adenovirus infection?
How will my child be tested for adenovirus before, during, and after transplant?
How will the results of the adenovirus tests be shared with me?
How is adenovirus infection treated?
What are the possible side effects of adenovirus treatment?
How can I help prevent my child from getting infections like adenovirus?","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Questions to ask your care team', 'super_section': None}"
380,"After a bone marrow (stem cell) transplant, adenovirus can cause more serious infection because of a weakened immune system.
Adenovirus can cause respiratory, gastrointestinal, urinary, or eye disease. Symptoms of adenovirus depend on which body system is infected.
Depending on what symptoms your child has, your provider may take stool samples, nasal swab, or blood to diagnose adenovirus in specific organ systems.
Treatment for adenovirus infection often includes reducing the dose of medicines that lower the immune response. Your child may also get antiviral medicines.
Your care team often tests for adenovirus. This is so they can diagnose and treat this infection as soon as possible.
—Reviewed: September 2025","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Key points about adenovirus infection after bone marrow transplant', 'super_section': None}"
381,"Infection Prevention and ControlThe immune system is the body's defense against infection. A network of special cells, tissues, and organs work together to protect the body from a variety of ""invaders"" or germs.
The immune system is the body's defense against infection. A network of special cells, tissues, and organs work together to protect the body from a variety of ""invaders"" or germs.
Stem Cell TransplantA stem cell transplant (bone marrow transplant) may be used as a treatment for some childhood cancers and blood disorders. Learn more about stem cell transplants.
A stem cell transplant (bone marrow transplant) may be used as a treatment for some childhood cancers and blood disorders. Learn more about stem cell transplants.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
382,"How to Prevent InfectionChildren with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.
Children with serious illnesses can be more vulnerable to infections. Learn more about ways you can protect your child.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/adenovirus-infection-after-bone-marrow-transplant.html', 'retrieved_at': '2025-09-29T20:34:29.137470', 'title': 'Adenovirus Infection After Bone Marrow Transplant - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
383,"AC.diffinfection is caused byClostridioides difficile, a type ofbacteriaoften found in thedigestive tract. You may also see it calledClostridium difficileorC. difficile.
C. diffspreads when people touch objects or surfaces contaminated with the bacteria or from coming in contact with the poop or contaminated hands of someone who hasC. diff.
Most people do not get sick fromC.diffunless they take antibiotics or have recently taken antibiotics. Other factors that increase the risk forC. diffinfection include a recent stay at a hospital or nursing home, history of a previousC.diffinfection, having a weakened immune system, and being an older adult.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/c-diff-infection.html', 'retrieved_at': '2025-09-29T20:34:35.040042', 'title': 'C. diff Infection - Together by St. Jude™', 'section': 'What is aC.diffinfection?', 'super_section': None}"
384,"MostC. diffinfections are mild and go away with treatment. But in some cases,C.diffcan cause serious health problems, which can be life-threatening.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/c-diff-infection.html', 'retrieved_at': '2025-09-29T20:34:35.040042', 'title': 'C. diff Infection - Together by St. Jude™', 'section': 'What is aC.diffinfection?', 'super_section': None}"
385,"The most common signs and symptoms ofC. diffare:
Diarrhea: 3 or more loose or watery stools (poops) a day for 2 or more days
Mild belly pain
More severe symptoms include:
Belly pain, cramping, or tenderness
Weakness
Dehydration
Fever
Nausea or vomiting
Loss of appetite
Blood or pus in the stool
In some cases, people may carryC. diffin their gut without any symptoms. This is called colonization and can make it easier to spread the germ to others.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/c-diff-infection.html', 'retrieved_at': '2025-09-29T20:34:35.040042', 'title': 'C. diff Infection - Together by St. Jude™', 'section': 'Symptoms ofC.\xa0diffinfection', 'super_section': None}"
386,"AC.diffinfection is caused by a common type of germ (bacteria) in the digestive tract. Too muchC.diffcan lead to an infection.
Risk factors forC.diffinfection include:
Current or recent antibiotic use
Having a weakened immune system
PreviousC. diffinfection
Recent hospital stay
Age 65 or older","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/c-diff-infection.html', 'retrieved_at': '2025-09-29T20:34:35.040042', 'title': 'C. diff Infection - Together by St. Jude™', 'section': 'Risk factors forC.diffinfection', 'super_section': None}"
387,"Your child is more likely to get aC.diffinfection while they are taking antibiotics or shortly after taking antibiotics. The longer your child takes antibiotics, the higher the risk may be. Normally, the good bacteria in the digestive tract protect againstC.diff. Antibiotic medicines can decrease the good bacteria that protect againstC.diff. This allowsC. diffbacteria to grow and cause an infection.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/c-diff-infection.html', 'retrieved_at': '2025-09-29T20:34:35.040042', 'title': 'C. diff Infection - Together by St. Jude™', 'section': 'Why do antibiotics increase the risk of C. diff?', 'super_section': None}"
